frame_number,timestamp,faces_count,emotions,activities,anomaly_count,anomaly_types
2780,92.66666666666667,0,,,0,
2785,92.83333333333333,0,,,0,
2790,93.0,0,,,0,
2795,93.16666666666667,0,,,0,
2800,93.33333333333333,0,,,0,
2805,93.5,0,,,0,
2810,93.66666666666667,0,,,0,
2815,93.83333333333333,0,,,0,
2820,94.0,0,,,0,
2825,94.16666666666667,0,,,0,
2830,94.33333333333333,0,,,0,
2835,94.5,0,,,0,
2840,94.66666666666667,0,,,0,
2845,94.83333333333333,0,,,0,
2850,95.0,0,,,0,
2855,95.16666666666667,0,,,0,
2860,95.33333333333333,0,,,0,
2865,95.5,0,,,0,
2870,95.66666666666667,0,,,0,
2875,95.83333333333333,0,,,0,
2880,96.0,0,,,0,
2885,96.16666666666667,0,,,0,
2890,96.33333333333333,0,,,0,
2895,96.5,0,,,0,
2900,96.66666666666667,0,,,0,
2905,96.83333333333333,0,,,0,
2910,97.0,0,,,0,
2915,97.16666666666667,0,,deitado,0,
2920,97.33333333333333,0,,"deitado, gesticulando",0,
2925,97.5,0,,,0,
2930,97.66666666666667,0,,,0,
2935,97.83333333333333,0,,,0,
2940,98.0,0,,"trabalhando_computador, deitado",0,
2945,98.16666666666667,0,,"trabalhando_computador, deitado",0,
2950,98.33333333333333,0,,"trabalhando_computador, deitado, gesticulando",0,
2955,98.5,0,,trabalhando_computador,0,
2960,98.66666666666667,0,,trabalhando_computador,0,
2965,98.83333333333333,0,,,0,
2970,99.0,0,,trabalhando_computador,0,
2975,99.16666666666667,0,,,0,
2980,99.33333333333333,0,,,0,
2985,99.5,0,,,0,
2990,99.66666666666667,0,,,0,
2995,99.83333333333333,0,,,0,
3000,100.0,0,,,0,
3005,100.16666666666667,0,,,0,
3010,100.33333333333333,0,,,0,
3015,100.5,0,,dancando,0,
3020,100.66666666666667,0,,"trabalhando_computador, dancando",0,
3025,100.83333333333333,0,,"trabalhando_computador, deitado, dancando",0,
3030,101.0,0,,"trabalhando_computador, dancando",0,
3035,101.16666666666667,0,,dancando,0,
3040,101.33333333333333,0,,"deitado, dancando",0,
3045,101.5,0,,"trabalhando_computador, deitado",0,
3050,101.66666666666667,0,,trabalhando_computador,0,
3055,101.83333333333333,0,,trabalhando_computador,0,
3060,102.0,0,,trabalhando_computador,0,
3065,102.16666666666667,0,,"trabalhando_computador, gesticulando",0,
3070,102.33333333333333,0,,trabalhando_computador,0,
3075,102.5,1,fear,trabalhando_computador,0,
3080,102.66666666666667,0,,trabalhando_computador,0,
3085,102.83333333333333,0,,trabalhando_computador,0,
3090,103.0,0,,trabalhando_computador,0,
3095,103.16666666666667,0,,"trabalhando_computador, gesticulando",0,
3100,103.33333333333333,0,,,0,
3105,103.5,0,,,0,
3110,103.66666666666667,0,,,0,
3115,103.83333333333333,0,,,0,
3120,104.0,0,,trabalhando_computador,0,
3125,104.16666666666667,0,,,0,
3130,104.33333333333333,0,,"trabalhando_computador, caminhando",0,
3135,104.5,0,,"trabalhando_computador, caminhando",0,
3140,104.66666666666667,0,,"trabalhando_computador, caminhando, gesticulando",0,
3145,104.83333333333333,0,,"trabalhando_computador, em_pe",0,
3150,105.0,0,,"trabalhando_computador, trabalhando_computador, gesticulando",0,
3155,105.16666666666667,0,,trabalhando_computador,0,
3160,105.33333333333333,0,,"trabalhando_computador, dancando, gesticulando",0,
3165,105.5,0,,"trabalhando_computador, trabalhando_computador, dancando, gesticulando",0,
3170,105.66666666666667,0,,"trabalhando_computador, dancando",0,
3175,105.83333333333333,0,,trabalhando_computador,0,
3180,106.0,0,,"trabalhando_computador, gesticulando",0,
3185,106.16666666666667,0,,trabalhando_computador,0,
3190,106.33333333333333,0,,"trabalhando_computador, em_pe",0,
3195,106.5,0,,"trabalhando_computador, caminhando",0,
3200,106.66666666666667,0,,"trabalhando_computador, caminhando",0,
3205,106.83333333333333,0,,"trabalhando_computador, caminhando, gesticulando",0,
3210,107.0,0,,"trabalhando_computador, caminhando",0,
3215,107.16666666666667,0,,"trabalhando_computador, caminhando",0,
3220,107.33333333333333,1,surprise,"trabalhando_computador, gesticulando",0,
3225,107.5,0,,trabalhando_computador,0,
3230,107.66666666666667,0,,trabalhando_computador,0,
3235,107.83333333333333,0,,trabalhando_computador,0,
3240,108.0,0,,"trabalhando_computador, caminhando",0,
3245,108.16666666666667,0,,"trabalhando_computador, em_pe",0,
3250,108.33333333333333,0,,"trabalhando_computador, gesticulando",0,
3255,108.5,0,,"trabalhando_computador, caminhando, gesticulando",0,
3260,108.66666666666667,0,,"trabalhando_computador, caminhando, gesticulando",0,
3265,108.83333333333333,0,,"trabalhando_computador, gesticulando",0,
3270,109.0,0,,trabalhando_computador,0,
3275,109.16666666666667,0,,trabalhando_computador,0,
3280,109.33333333333333,0,,trabalhando_computador,0,
3285,109.5,0,,trabalhando_computador,0,
3290,109.66666666666667,0,,trabalhando_computador,0,
3295,109.83333333333333,0,,"trabalhando_computador, caminhando, gesticulando",0,
3300,110.0,1,angry,,0,
3305,110.16666666666667,1,angry,"em_pe, dancando",0,
3310,110.33333333333333,1,fear,"em_pe, dancando",0,
3315,110.5,1,angry,"em_pe, dancando, gesticulando",0,
3320,110.66666666666667,1,sad,"em_pe, dancando",0,
3325,110.83333333333333,1,fear,"em_pe, gesticulando",0,
