frame_number,timestamp,faces_count,emotions,activities,anomaly_count,anomaly_types
1304,43.46666666666667,1,sad,"deitado, gesticulando",7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1306,43.53333333333333,1,sad,gesticulando,8,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1308,43.6,1,happy,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1310,43.666666666666664,1,fear,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1312,43.733333333333334,1,happy,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1314,43.8,1,sad,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1316,43.86666666666667,1,happy,gesticulando,4,"elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1318,43.93333333333333,1,neutral,gesticulando,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1320,44.0,1,sad,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1322,44.06666666666667,1,fear,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1324,44.13333333333333,1,fear,,11,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1326,44.2,1,fear,,8,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1328,44.266666666666666,1,sad,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1330,44.333333333333336,1,sad,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1332,44.4,1,sad,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1334,44.46666666666667,1,sad,,7,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1336,44.53333333333333,1,fear,em_pe,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1338,44.6,1,angry,em_pe,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1340,44.666666666666664,1,angry,em_pe,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1342,44.733333333333334,1,fear,em_pe,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1344,44.8,1,angry,em_pe,7,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1346,44.86666666666667,1,disgust,,9,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1348,44.93333333333333,1,sad,em_pe,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1350,45.0,1,fear,em_pe,11,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1352,45.06666666666667,1,fear,"em_pe, gesticulando",9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1354,45.13333333333333,1,sad,"em_pe, gesticulando",9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1356,45.2,1,fear,em_pe,8,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1358,45.266666666666666,1,neutral,"em_pe, gesticulando",7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1360,45.333333333333336,1,sad,"em_pe, gesticulando",7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1362,45.4,1,happy,em_pe,8,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1364,45.46666666666667,1,happy,em_pe,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1366,45.53333333333333,1,angry,"em_pe, gesticulando",6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1368,45.6,1,sad,em_pe,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1370,45.666666666666664,1,fear,em_pe,11,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1372,45.733333333333334,1,fear,"em_pe, gesticulando",12,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1374,45.8,1,sad,em_pe,8,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1376,45.86666666666667,1,fear,em_pe,12,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1378,45.93333333333333,1,sad,"em_pe, gesticulando",10,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1380,46.0,1,sad,em_pe,9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1382,46.06666666666667,2,"sad, neutral",em_pe,8,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1384,46.13333333333333,1,sad,em_pe,7,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1386,46.2,1,fear,em_pe,9,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1388,46.266666666666666,1,fear,em_pe,11,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1390,46.333333333333336,1,sad,em_pe,9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1392,46.4,1,fear,em_pe,12,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1394,46.46666666666667,1,sad,em_pe,9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1396,46.53333333333333,1,sad,em_pe,10,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1398,46.6,1,fear,"em_pe, gesticulando",9,"careta_exagerada, careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1400,46.666666666666664,1,fear,em_pe,9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1402,46.733333333333334,1,fear,"caminhando, gesticulando",8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1404,46.8,1,fear,"em_pe, gesticulando",8,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1406,46.86666666666667,1,happy,"caminhando, gesticulando",5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1408,46.93333333333333,1,sad,"caminhando, gesticulando",6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1410,47.0,1,sad,"em_pe, gesticulando",5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1412,47.06666666666667,1,sad,em_pe,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1414,47.13333333333333,1,sad,"em_pe, gesticulando",6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1416,47.2,1,sad,em_pe,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1418,47.266666666666666,1,neutral,"em_pe, gesticulando",4,"elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1420,47.333333333333336,1,sad,em_pe,6,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1422,47.4,1,sad,"em_pe, gesticulando",6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1424,47.46666666666667,1,sad,em_pe,5,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1426,47.53333333333333,1,sad,em_pe,4,"elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1428,47.6,1,sad,em_pe,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1430,47.666666666666664,1,sad,em_pe,5,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1432,47.733333333333334,1,sad,"em_pe, gesticulando",7,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1434,47.8,1,sad,em_pe,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1436,47.86666666666667,1,sad,caminhando,6,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1438,47.93333333333333,1,happy,,7,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1440,48.0,1,happy,"correndo, gesticulando",3,"elemento_grafico, movimento_brusco, padrao_visual_anomalo"
1442,48.06666666666667,1,happy,"em_pe, dancando",2,"elemento_grafico, padrao_visual_anomalo"
1444,48.13333333333333,1,fear,"em_pe, dancando",2,"careta_exagerada, elemento_grafico"
1446,48.2,1,neutral,"em_pe, dancando",1,elemento_grafico
1448,48.266666666666666,1,neutral,"em_pe, dancando",1,elemento_grafico
1450,48.333333333333336,1,fear,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1452,48.4,1,neutral,"em_pe, gesticulando",2,"elemento_grafico, padrao_visual_anomalo"
1454,48.46666666666667,1,neutral,em_pe,1,elemento_grafico
1456,48.53333333333333,1,happy,"em_pe, gesticulando",2,"elemento_grafico, padrao_visual_anomalo"
1458,48.6,1,neutral,"em_pe, gesticulando",1,elemento_grafico
1460,48.666666666666664,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1462,48.733333333333334,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1464,48.8,1,happy,em_pe,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1466,48.86666666666667,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1468,48.93333333333333,1,happy,em_pe,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1470,49.0,1,happy,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1472,49.06666666666667,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1474,49.13333333333333,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1476,49.2,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1478,49.266666666666666,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1480,49.333333333333336,1,happy,em_pe,2,"careta_exagerada, elemento_grafico"
1482,49.4,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1484,49.46666666666667,1,happy,caminhando,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1486,49.53333333333333,1,happy,em_pe,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1488,49.6,1,happy,em_pe,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1490,49.666666666666664,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1492,49.733333333333334,1,angry,caminhando,1,elemento_grafico
1494,49.8,1,happy,caminhando,1,elemento_grafico
1496,49.86666666666667,1,happy,caminhando,1,elemento_grafico
1498,49.93333333333333,1,neutral,caminhando,1,elemento_grafico
1500,50.0,1,happy,"caminhando, gesticulando",1,elemento_grafico
1502,50.06666666666667,1,happy,"caminhando, gesticulando",1,elemento_grafico
1504,50.13333333333333,1,happy,caminhando,1,elemento_grafico
1506,50.2,1,happy,caminhando,1,elemento_grafico
1508,50.266666666666666,1,happy,em_pe,1,elemento_grafico
1510,50.333333333333336,1,happy,em_pe,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1512,50.4,1,happy,"em_pe, gesticulando",3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1514,50.46666666666667,1,happy,em_pe,3,"careta_exagerada, elemento_grafico, padrao_visual_anomalo"
1516,50.53333333333333,1,angry,em_pe,2,"elemento_grafico, padrao_visual_anomalo"
1518,50.6,1,happy,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1520,50.666666666666664,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1522,50.733333333333334,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1524,50.8,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1526,50.86666666666667,1,happy,caminhando,1,elemento_grafico
1528,50.93333333333333,1,fear,"caminhando, gesticulando",2,"elemento_grafico, padrao_visual_anomalo"
1530,51.0,1,fear,"caminhando, gesticulando",1,elemento_grafico
1532,51.06666666666667,1,happy,caminhando,1,elemento_grafico
1534,51.13333333333333,1,happy,"caminhando, gesticulando",1,elemento_grafico
1536,51.2,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1538,51.266666666666666,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1540,51.333333333333336,1,happy,"caminhando, gesticulando",2,"careta_exagerada, elemento_grafico"
1542,51.4,1,angry,em_pe,2,"elemento_grafico, padrao_visual_anomalo"
1544,51.46666666666667,1,angry,"em_pe, gesticulando",1,elemento_grafico
1546,51.53333333333333,1,happy,caminhando,2,"careta_exagerada, elemento_grafico"
1548,51.6,1,happy,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1550,51.666666666666664,1,happy,caminhando,1,elemento_grafico
1552,51.733333333333334,1,neutral,"caminhando, gesticulando",1,elemento_grafico
1554,51.8,1,neutral,em_pe,1,elemento_grafico
1556,51.86666666666667,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1558,51.93333333333333,1,sad,em_pe,1,elemento_grafico
1560,52.0,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1562,52.06666666666667,1,fear,em_pe,2,"careta_exagerada, elemento_grafico"
1564,52.13333333333333,1,fear,em_pe,1,elemento_grafico
1566,52.2,1,angry,em_pe,1,elemento_grafico
1568,52.266666666666666,1,neutral,"caminhando, gesticulando",1,elemento_grafico
1570,52.333333333333336,1,happy,em_pe,1,elemento_grafico
1572,52.4,1,happy,em_pe,1,elemento_grafico
1574,52.46666666666667,1,angry,caminhando,2,"careta_exagerada, elemento_grafico"
1576,52.53333333333333,1,angry,caminhando,1,elemento_grafico
1578,52.6,1,happy,em_pe,1,elemento_grafico
1580,52.666666666666664,1,neutral,em_pe,1,elemento_grafico
1582,52.733333333333334,1,angry,em_pe,2,"careta_exagerada, elemento_grafico"
1584,52.8,1,neutral,em_pe,1,elemento_grafico
1586,52.86666666666667,1,sad,caminhando,1,elemento_grafico
1588,52.93333333333333,1,happy,em_pe,1,elemento_grafico
1590,53.0,1,happy,em_pe,1,elemento_grafico
1592,53.06666666666667,1,happy,caminhando,1,elemento_grafico
1594,53.13333333333333,1,happy,em_pe,1,elemento_grafico
1596,53.2,1,happy,"em_pe, gesticulando",1,elemento_grafico
1598,53.266666666666666,1,disgust,em_pe,1,elemento_grafico
1600,53.333333333333336,1,neutral,"em_pe, gesticulando",1,elemento_grafico
1602,53.4,1,disgust,em_pe,1,elemento_grafico
1604,53.46666666666667,1,neutral,em_pe,1,elemento_grafico
1606,53.53333333333333,1,neutral,caminhando,1,elemento_grafico
1608,53.6,1,neutral,caminhando,1,elemento_grafico
1610,53.666666666666664,1,happy,"caminhando, gesticulando",1,elemento_grafico
1612,53.733333333333334,1,happy,em_pe,2,"elemento_grafico, padrao_visual_anomalo"
1614,53.8,1,happy,em_pe,1,elemento_grafico
1616,53.86666666666667,1,happy,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1618,53.93333333333333,1,happy,caminhando,1,elemento_grafico
1620,54.0,1,neutral,correndo,4,"careta_exagerada, elemento_grafico, movimento_brusco, padrao_visual_anomalo"
1622,54.06666666666667,1,neutral,"em_pe, dancando",2,"careta_exagerada, elemento_grafico"
1624,54.13333333333333,1,neutral,"em_pe, dancando",2,"careta_exagerada, elemento_grafico"
1626,54.2,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1628,54.266666666666666,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1630,54.333333333333336,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1632,54.4,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1634,54.46666666666667,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1636,54.53333333333333,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1638,54.6,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1640,54.666666666666664,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1642,54.733333333333334,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1644,54.8,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1646,54.86666666666667,1,neutral,em_pe,1,elemento_grafico
1648,54.93333333333333,1,angry,em_pe,1,elemento_grafico
1650,55.0,1,neutral,em_pe,1,elemento_grafico
1652,55.06666666666667,1,neutral,"em_pe, gesticulando",1,elemento_grafico
1654,55.13333333333333,1,neutral,em_pe,1,elemento_grafico
1656,55.2,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1658,55.266666666666666,1,neutral,em_pe,1,elemento_grafico
1660,55.333333333333336,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1662,55.4,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1664,55.46666666666667,1,neutral,"em_pe, gesticulando",1,elemento_grafico
1666,55.53333333333333,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1668,55.6,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1670,55.666666666666664,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1672,55.733333333333334,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1674,55.8,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1676,55.86666666666667,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1678,55.93333333333333,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1680,56.0,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1682,56.06666666666667,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1684,56.13333333333333,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1686,56.2,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1688,56.266666666666666,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1690,56.333333333333336,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1692,56.4,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
1694,56.46666666666667,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1696,56.53333333333333,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
1698,56.6,1,neutral,em_pe,1,elemento_grafico
1700,56.666666666666664,1,surprise,em_pe,1,elemento_grafico
1702,56.733333333333334,1,neutral,em_pe,1,elemento_grafico
1704,56.8,1,happy,em_pe,1,elemento_grafico
1706,56.86666666666667,1,happy,"em_pe, gesticulando",1,elemento_grafico
1708,56.93333333333333,1,happy,em_pe,1,elemento_grafico
1710,57.0,0,,"correndo, gesticulando",9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, movimento_brusco, padrao_visual_anomalo"
1712,57.06666666666667,0,,em_pe,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1714,57.13333333333333,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1716,57.2,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1718,57.266666666666666,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1720,57.333333333333336,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1722,57.4,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1724,57.46666666666667,0,,,10,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1726,57.53333333333333,0,,dancando,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1728,57.6,0,,dancando,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1730,57.666666666666664,0,,dancando,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1732,57.733333333333334,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1734,57.8,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1736,57.86666666666667,0,,,9,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1738,57.93333333333333,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1740,58.0,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1742,58.06666666666667,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1744,58.13333333333333,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1746,58.2,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1748,58.266666666666666,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1750,58.333333333333336,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1752,58.4,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1754,58.46666666666667,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1756,58.53333333333333,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1758,58.6,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1760,58.666666666666664,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1762,58.733333333333334,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1764,58.8,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1766,58.86666666666667,1,sad,,7,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1768,58.93333333333333,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1770,59.0,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1772,59.06666666666667,1,sad,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1774,59.13333333333333,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
1776,59.2,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, padrao_visual_anomalo"
